Date,Time,R_or_D,Before_or_After,screen_name,text,hashtags,Nominate_dim1
7/14/15,54659,R,Before,SenJohnBarrasso,"With Admin’s history of concessions, Congress right to be skeptical of #IranDeal’s ability to protect nat’l security http://t.co/RWVri2Tzsm",IranDeal,0.53
6/9/15,75765,R,Before,SenJohnBarrasso,Today’s White House fact sheet claims the #ACAworks. Here’s the reality: http://t.co/RD2Ef4bRDu http://t.co/ISCJUt9eve,ACAworks,0.53
6/9/15,56809,R,Before,SenJohnBarrasso,#POTUS should not stand up on stage today and pretend that his health care law is helping more people than it hurts. http://t.co/IY17AYbahd,POTUS,0.53
6/9/15,56543,R,Before,SenJohnBarrasso,Previewed #POTUS health care speech today—POTUS should face reality of #Obamacare’s rising costs &amp; consequences. https://t.co/A5ODQGW6TG,POTUS Obamacare,0.53
10/22/14,66081,R,Before,SenJohnBarrasso,.@BreitbartNews: Barrasso: Obama Letting Political Correctness Dictate Ebola Policies http://t.co/Q5kx5I0Z0p,,0.53
4/1/14,69394,R,Before,SenJohnBarrasso,Thanks @SenJohnHoeven &amp; @LisaMurkowski for joining in intro amdt to create jobs by approving KeystoneXL &amp; LNG exports http://t.co/J8fwkiEqe1,,0.53
4/1/14,50477,R,Before,SenJohnBarrasso,Russia’s Gazprom just raised gas prices on #Ukraine—Congress can help Ukraine by passing my amdt to export US LNG http://t.co/60VbxAztTo,Ukraine,0.53
2/18/14,78228,R,Before,SenJohnBarrasso,Thanks @WYLegislature for inviting me to speak today. Happy to see #Wyoming continues to be in good hands. http://t.co/hDyhIYxL4G,Wyoming,0.53
7/24/13,63658,R,Before,SenJohnBarrasso,"While POTUS gives another speech, @Senate_RPC breaks down how the #ObamaEconomy is squeezing the middle class. http://t.co/O6GqoFADfY",ObamaEconomy,0.53
7/24/13,56360,R,Before,SenJohnBarrasso,Best way President can help middle class Americans is to repeal #Obamacare &amp; cancel the new national #EnergyTax plan http://t.co/OhQROTKScc,Obamacare EnergyTax,0.53
7/24/13,56222,R,Before,SenJohnBarrasso,Pres. Obama promised to care about middle class Americans—but his policies are making their lives much more difficult http://t.co/OhQROTKScc,,0.53
7/24/13,49351,R,Before,SenJohnBarrasso,On my way to the Floor to preview Pres. Obama’s upcoming speech on the middle class &amp; the economy. Watch it LIVE here http://t.co/Z3SJ6xnrvk,,0.53
6/5/13,77264,R,Before,SenJohnBarrasso,Enjoyed visiting w/students &amp; teachers (@tlcat06) from @StAnthonyCasper school today on the steps of the US Capitol. http://t.co/Mv1qsGtDYl,,0.53
6/5/13,75186,R,Before,SenJohnBarrasso,"Thanks Tevi, always great to get your insight. MT @TeviTroy Just spent an hour w/@SenJohnBarrasso on health care policy…",,0.53
6/5/13,56234,R,Before,SenJohnBarrasso,"Under #Obamacare, young Americans are forced to pay more for health insurance, so someone else might pay less http://t.co/K9ezIQCURo",Obamacare,0.53
6/5/13,56098,R,Before,SenJohnBarrasso,Spoke on the Floor last night about what President Obama isn't telling young people when it comes to #Obamacare http://t.co/K9ezIQCURo,Obamacare,0.53
4/19/13,53088,R,Before,SenJohnBarrasso,Today’s @WSJ editorial highlights privacy amdt &amp; explains real reason Senate voted down Obama’s gun control agenda http://t.co/0MKvwxyB3I,,0.53
12/12/12,85095,R,Before,SenJohnBarrasso,Spoke on Floor today about how the #IRS will enforce the unprecedented tax increases included in President’s HC law http://t.co/9Q1nZURz,IRS,0.53
9/25/12,39351,R,Before,SenJohnBarrasso,About to join @Soledad_OBrien on @CNN at 7 am ET to talk about Pres. Obama's @UN speech today,,0.53
8/3/12,49285,R,Before,SenJohnBarrasso,Enjoyed celebrating Ambassador Laingen’s 90th birthday yesterday @WashTimes Inside the Beltway: A Yellow Ribbon Moment http://t.co/ynxR9Td9,,0.53
7/18/12,77779,R,Before,SenJohnBarrasso,"Article from @indiancountry today on letter to DOI's Secretary about missing jobs report in Indian Country 
http://t.co/JvKGuhKO",,0.53
7/18/12,45904,R,Before,SenJohnBarrasso,Joining @LukeRussert at 9:10 am (ET) on @msnbctv to discuss the Democrats plan to raise #taxes on job creators in an already weak economy.,taxes,0.53
9/21/16,86043,R,Before,SenatorEnzi,New bill to bail out union miner pension fund could end up costing US billions of dollars. https://t.co/zUevTDGoic,,0.539
9/21/16,82442,R,Before,SenatorEnzi,Bill to bail out UMWA pension plan would set dangerous precedent for Congress to bail out all underfunded pensions. https://t.co/zUevTDGoic,,0.539
9/21/16,78702,R,Before,SenatorEnzi,Today my heart is heavy. This morning my longtime friend and chief of staff Flip McConnaughey passed away. https://t.co/AtME44bg4S,,0.539
9/21/16,75313,R,Before,SenatorEnzi,"Senate should work to help all miners, not just union members. https://t.co/0hTkAPQaMa https://t.co/RWzZcfmWYz",,0.539
7/15/16,75306,R,Before,SenatorEnzi,White House short circuiting review of federal coal program and its moratorium on new coal-lease sales. https://t.co/dLWBHeb3QQ,,0.539
7/15/16,68749,R,Before,SenatorEnzi,"Report turns BLM’s review of the fed coal program into a “pre-baked cake”, which is not allowed under current law.  https://t.co/dLWBHeb3QQ",,0.539
2/23/16,85267,R,Before,SenatorEnzi,I joined others in filing an amicus brief today to help states defeat President Obama’s “Clean Power” Plan. https://t.co/q0ve2F9b2T,,0.539
2/23/16,78078,R,Before,SenatorEnzi,#Wyo delegation joined others in filing an amicus brief today to help states end the “Clean Power” Plan.   https://t.co/q0ve2ERAbl,Wyo,0.539
2/18/16,60025,R,Before,SenatorEnzi,"Thanks to research in Wyoming, new drugs to fight against Alzheimer’s could reach patients sooner than ever before. https://t.co/LlM1JUwOrt",,0.539
2/18/16,55811,R,Before,SenatorEnzi,The page program allows students to have a front row seat during debates in the US Senate. Apply to be a page here. https://t.co/adqo1lSzrw,,0.539
11/25/15,69123,R,Before,SenatorEnzi,"For every $100 spent in locally-owned stores, $68 recirculates in the community. Nov. 28 is #SmallBusinessSaturday. https://t.co/fUWkUaE4GB",SmallBusinessSaturday,0.539
11/25/15,58023,R,Before,SenatorEnzi,Show your appreciation for small businesses by shopping locally November 28. #SmallBusinessSaturday #ShopSmall https://t.co/fUWkUaE4GB,SmallBusinessSaturday ShopSmall,0.539
10/29/15,78186,R,Before,SenatorEnzi,Follow me on my other social media pages. I’m always just a click away. https://t.co/42G5sOs1Gr,,0.539
10/29/15,67741,R,Before,SenatorEnzi,Do you use other social media besides Twitter? Follow me on any of my social media pages and stay up to date. https://t.co/qXfRQRhZBa,,0.539
10/29/15,66783,R,Before,SenatorEnzi,Why should #IRS employees be rewarded for late taxes or misconduct? Intro'd bill making the #IRS more accountable. https://t.co/OdWN3jiWYq,IRS IRS,0.539
10/29/15,64206,R,Before,SenatorEnzi,#NoBonusesForTaxCheats would withhold bonuses from #IRS employees delinquent on taxes or have documented misconduct. https://t.co/OdWN3jiWYq,NoBonusesForTaxCheats IRS,0.539
9/29/15,77039,R,Before,SenatorEnzi,Congrats to Spring Creek Elementary School in #Laramie for being a 2015 @NatBlueRibbon School http://t.co/455yK4eCez http://t.co/vB7efftCeA,Laramie,0.539
9/29/15,68464,R,Before,SenatorEnzi,See what I have been working on with this week’s Enzi Insider. http://t.co/iJcarhQz9u http://t.co/PGrvx37R4Z,,0.539
9/29/15,64995,R,Before,SenatorEnzi,It was great to discuss transportation funding w/ @GovMattMead in DC. More ahead today. http://t.co/Fy5CwS5Uuc,,0.539
9/29/15,63854,R,Before,SenatorEnzi,"Iran, EPA &amp; more. Learn about the things I have been working on in the Enzi Insider. http://t.co/iJcari8ay4 http://t.co/vabYkZEdZy",,0.539
9/29/15,62957,R,Before,SenatorEnzi,The #Senate is seeking to avoid a fed gov't #shutdown. What you probably aren’t hearing about it but should…http://t.co/NYWd3hIJ5H,Senate shutdown,0.539
7/14/15,83105,R,Before,SenatorEnzi,"We could accomplish great energy innovation across all energy sectors, but can't if fed rules shut the industry down. http://t.co/DOHUXAkndz",,0.539
7/14/15,80750,R,Before,SenatorEnzi,"At a hearing today I said fed gov should encourage small businesses to innovate in energy sector, not stifle it. http://t.co/DOHUXA2Mm1",,0.539
7/14/15,78507,R,Before,SenatorEnzi,The application deadline for a fall internship in my D.C. office has been extended to July 17. http://t.co/atUlnjLqUx http://t.co/SZ0moe9X7j,,0.539
6/15/15,75782,R,Before,SenatorEnzi,#MagnaCarta was drafted 800 yrs ago today. It influenced what our Founding Fathers fought for. http://t.co/Kz9jMM3TeT http://t.co/oaIGkjAKqW,MagnaCarta,0.539
6/15/15,74170,R,Before,SenatorEnzi,800 years ago today #MagnaCarta established that even the king was subject to the rule of law. http://t.co/Kz9jMMluDt http://t.co/sJp2vQU8R0,MagnaCarta,0.539
6/15/15,54183,R,Before,SenatorEnzi,Watch here to see my answers to your questions on the NSA’s data collection &amp; the recent vote on the USA FREEDOM Act. http://t.co/OLaehOyqsb,,0.539
6/15/15,52147,R,Before,SenatorEnzi,I explain in this video why I voted no on the USA FREEDOM Act and in favor of your right to privacy. #NSA http://t.co/OLaehOyqsb,NSA,0.539
6/15/15,50716,R,Before,SenatorEnzi,I answered your questions about why I voted against the USA FREEDOM Act and in favor of your right to privacy. http://t.co/OLaehOQ1QL,,0.539
6/9/15,82024,R,Before,SenatorEnzi,New bill would force regulatory agencies to stop and think about potential impacts of new rules on small businesses. http://t.co/kIcoUsfLmk,,0.539
6/9/15,80225,R,Before,SenatorEnzi,I introduced a bill to provide relief from the substantial #regulations small businesses face. http://t.co/kIcoUsfLmk http://t.co/XRy5w5mHZ6,regulations,0.539
6/9/15,78111,R,Before,SenatorEnzi,I intro'd a bill w/ Sen. Vitter to protect small businesses from overbearing regulatory agencies. http://t.co/kIcoUsxmKU,,0.539
6/9/15,76622,R,Before,SenatorEnzi,Congress is a miserable multitasker. My bill will ensure that Congress keeps their legislation to a single issue. http://t.co/pKIQS1Jh9w,,0.539
6/9/15,76208,R,Before,SenatorEnzi,It’s time that Congress got back to the basics and follow Wyoming’s example by keeping legislation to a single issue. http://t.co/pKIQS1Jh9w,,0.539
6/9/15,74526,R,Before,SenatorEnzi,Intro’d a bill recently to bring Wyoming Legislature’s common sense to Washington. One Bill = One Subject. http://t.co/pKIQS1Jh9w,,0.539
6/9/15,72663,R,Before,SenatorEnzi,I intro'd a bill that would require any legislation considered by the Senate to be limited to a single issue. http://t.co/pKIQS1Jh9w,,0.539
6/9/15,71947,R,Before,SenatorEnzi,#BalancedBudget ensures nation safety &amp; security by investing in US armed forces while maintaining fiscal discipline. http://t.co/HkKYv2Lx1W,BalancedBudget,0.539
6/9/15,70382,R,Before,SenatorEnzi,Let me fill you in on a little secret: Our #BalancedBudget anticipated &amp; accounted for increased defense spending.  http://t.co/NBcwdHmbD5,BalancedBudget,0.539
6/9/15,69867,R,Before,SenatorEnzi,"Our #BalancedBudget could not change budget caps, but could account for increased defense spending and it did. http://t.co/pv4YicCvML",BalancedBudget,0.539
6/9/15,69310,R,Before,SenatorEnzi,#BalancedBudget makes national defense a priority &amp; provides for the max allowable defense funding under current law. http://t.co/HkKYv2tWao,BalancedBudget,0.539
10/22/14,74568,R,Before,SenatorEnzi,Thanks to the @pitchengine team for explaining their company and showing us around their offices in Lander on Oct 15. http://t.co/1l7h4DJ9Hw,,0.539
10/22/14,65828,R,Before,SenatorEnzi,"Thanks to Maven founders Maestas, Lilygren &amp; Weaver for showing me their company. Customized binoculars. #WyoWorks http://t.co/eIWWKZAzUL",WyoWorks,0.539
10/22/14,55074,R,Before,SenatorEnzi,"Obamacare is making our economy sick, but it is treatable http://t.co/czlskRPo8Y",,0.539
10/22/14,49881,R,Before,SenatorEnzi,"Enjoyed visiting Wyoming Catholic College &amp; meeting w/ President Dr. Kevin Roberts and Fr. Chris Saliga, O.P. http://t.co/2hn9IpXgW0",,0.539
5/21/14,79440,R,Before,SenatorEnzi,Senators from both sides are being shut out by majority leader. I proposed some changes today on the Senate floor. http://t.co/xOx0ub2twF,,0.539
4/1/14,69966,R,Before,SenatorEnzi,EPA threatened Wyo. man with millions $ in fines. He built a pond on his property. We continue to question the EPA. http://t.co/Cgb5CcO1IX,,0.539
4/1/14,66340,R,Before,SenatorEnzi,We continue to question the EPA's threats against Wyo. resident who built a pond on his property. http://t.co/RSwabWZIta,,0.539
4/1/14,49778,R,Before,SenatorEnzi,Joined @TomCoburn and @lisamurkowski in calling for a review of how the Nat. Park Service spends tax dollars. http://t.co/sx79xcvvws,,0.539
2/18/14,81355,R,Before,SenatorEnzi,Go back and look closer at what happened at #Obamacare beginning and see good ideas that were rejected.  http://t.co/jIULQYUYif,Obamacare,0.539
2/18/14,80717,R,Before,SenatorEnzi,"Obama’s call to raise minimum-wage could cost 500,000 jobs according to CBO. Higher prices and less jobs are not what the country needs.",,0.539
2/18/14,79753,R,Before,SenatorEnzi,"CBO estimates raising minimum-wage to $10.10 could result in 500,000 fewer jobs. Congress should look to lower unemployment, not raise it.",,0.539
9/21/16,21:15:04,R,Before,RepHartzler,House is considering the #REVIEW Act today. This is why we need it --&gt; https://t.co/qBdLirMrvv,REVIEW,0.497
9/21/16,19:39:14,R,Before,RepHartzler,"In 2016, admin finalized 262 new regulations. Cost: $106 billion annually for consumers &amp; job creators. https://t.co/YaefntIwWS @AAF https://t.co/EJGvQr6hif",,0.497
9/21/16,17:40:01,R,Before,RepHartzler,"In 2015, admin created 79,230 pages of new regulations. Cost: $99 billion annualy for consumers &amp; job creators. https://t.co/BwMAQY4cab @AAF https://t.co/nsHVDfVAJj",,0.497
9/21/16,17:23:02,R,Before,RepHartzler,"TOMORROW: Staff Listening Post at Webster County Library, 12:00 noon. Details here: https://t.co/bgSCTPgPaC https://t.co/Y9MC1BUrPY",,0.497
9/21/16,15:51:05,R,Before,RepHartzler,MONITEAU COUNTY: Help me Represent you!  Details for Sept. 23 Listening post here: https://t.co/2EflcKNqZD https://t.co/x8JsUEtqhH,,0.497
9/21/16,15:31:04,R,Before,RepHartzler,Today is #WorldAlzheimersDay. Here are 10 Ways to Love Your Brain and prevent cognitive decline: https://t.co/osq1qpc2VC https://t.co/pRJNizHKKP,WorldAlzheimersDay,0.497
9/21/16,14:20:00,R,Before,RepHartzler,Rewarding illicit behavior is just bad policy. We must stop any future cash ransom payments to #Iran. https://t.co/N76CmnUUng,Iran,0.497
9/21/16,13:15:14,R,Before,RepHartzler,September 21st is #WorldAlzheimersDay. Know the facts and figures. Watch: https://t.co/VWoJcSMGBg @alzassociation https://t.co/Q3zCjt99Y3,WorldAlzheimersDay,0.497
7/15/16,10:21:10,R,Before,RepHartzler,"The horror of yesterday's #NiceAttack remind us terrorists will use trucks, guns, &amp; bombs to kill. Bans aren't answer; resolve &amp; plan are.",NiceAttack,0.497
7/15/16,0:11:09,R,Before,RepHartzler,"Appalled, angered, stunned at the attack on innocent people in #Nice, France. My prayers are with all involved.",Nice,0.497
7/5/16,22:57:52,R,Before,RepHartzler,"My friend, Congresswoman @susanwbrooks from Indiana and I had fun discovering we both wore polka dots today! https://t.co/6bplyoTG0i",,0.497
7/5/16,3:02:56,R,Before,RepHartzler,Beautiful! Enjoyed #fireworks at Harrisonville tonight. Happy 4th of July! https://t.co/Bqq4ahR6mn,fireworks,0.497
6/10/16,12:55:30,R,Before,RepHartzler,In HASC Readiness Briefing on civilian personnel initiatives. #DOD working to recruit &amp; retain best people. I appreciate these patriots.,DOD,0.497
2/23/16,16:30:23,R,Before,RepHartzler,SCOTUS stayed the rule; now 205 colleagues &amp; I support the states in overturning @POTUS attack on affordable energy https://t.co/i8ovaDi7Bl,,0.497
2/23/16,15:50:51,R,Before,RepHartzler,Proud to join 205 colleagues on amicus brief supporting MO &amp; 26 states opposing @POTUS attack on affordable energy: https://t.co/i8ovaD0wJN,,0.497
10/29/15,15:47:29,R,Before,RepHartzler,Witnessed history being made. Solemn hopeful good moment for our nation as we begin a new day electing @SpeakerRyan to lead the U.S. House.,,0.497
9/29/15,15:48:06,R,Before,RepHartzler,VERNON COUNTY: My staff will be at the County Courthouse tomorrow to hear from you! http://t.co/nmYAvp10bM http://t.co/yEi8a0VYqm,,0.497
9/29/15,14:52:03,R,Before,RepHartzler,BARTON COUNTY: My staff will be at the County Library tomorrow to hear from you! http://t.co/oO7oIaeJf2 http://t.co/4kyJYGuI6p,,0.497
7/14/15,19:32:49,R,Before,RepHartzler,"Spoke on House floor to congratulate World Champion Nevada, MO FFA Livestock Judging Team. https://t.co/bkTQhv3DuE http://t.co/Y3ELqry18C",,0.497
7/14/15,17:41:02,R,Before,RepHartzler,Talking with KOLR 10 in Springfield about Fort Leonard Wood and the recent SPEA announcement. https://t.co/PXGPFGVZJ2,,0.497
7/14/15,15:30:10,R,Before,RepHartzler,Congrats to Chloe Bartlett of Nevada on winning America's U.S. Teen 2015 title! #MO4 http://t.co/GTfLT8NeA3,MO4,0.497
